uuid,Investor type,hard_bounce,date_first_click,date_reply,positive,category
50c01a176228a996a51e21b3102f4bf3@brchytx.com,Angel,1,NA,NA,NA,NA
50c22c0b41f753cf2f29b452d2cbe3be@brchytx.com,Angel,0,NA,NA,NA,NA
50c2386a3e08cb591ef098b671b8fa5d@brchytx.com,Angel,0,NA,NA,NA,NA
50c26a8f0d00bbf3b960f90053a08faf@brchytx.com,Angel,0,NA,NA,NA,NA
50c4121afa1340c447a7742751b32eed@brchytx.com,Venture Capital,0,NA,NA,NA,NA
50c442d9a938ea28f19ce0b5876d1e23@brchytx.com,Venture Capital,0,NA,NA,NA,NA
50c9de4546de2b662c05406c45761380@brchytx.com,Angel,0,NA,NA,NA,NA
50cab4f48a9877dd5b87d78937ea0ff1@brchytx.com,Angel,0,2023-01-27,2023-01-29,1,more info/clarification
50d679e3ece986498e3c2554a6d88d84@brchytx.com,Venture Capital,0,2023-01-26,2023-01-26,1,more info/clarification
50d8cebc6a3102e644af29ecb9134a08@brchytx.com,Venture Capital,0,NA,NA,NA,NA
50db4ae740d5b658af6580edd7a87c53@brchytx.com,Angel,0,NA,NA,NA,NA
50db83e0a0c05dc13fc2daf727a501cc@brchytx.com,Angel,0,2023-01-28,NA,NA,NA
50dd43ca240e632c098f8d0732f4245b@brchytx.com,Venture Capital,1,NA,NA,NA,NA
50ddd89b2b5cc615ad6475ed21dd12c8@brchytx.com,Angel,0,NA,NA,NA,NA
50e00ab97851bf3321539310bdd45b4f@brchytx.com,Angel,0,2023-01-24,NA,NA,NA
50e3b5209f84b8cd2a757871da048fa1@brchytx.com,Venture Capital,0,NA,NA,NA,NA
50e495cdb4b0786d6c0105aa225be635@brchytx.com,Angel,0,2023-01-27,NA,NA,NA
50e683c89215d044c1a5ec7ae7f99618@brchytx.com,Angel,1,NA,NA,NA,NA
50ed875cb6b9e05de2d60988b355a27f@brchytx.com,Angel,0,2023-01-26,2023-01-30,0,no specific reason
50ee81a7f17343a46fb64f3ebeddf6cd@brchytx.com,Venture Capital,0,2023-01-28,NA,NA,NA
50f173800f486189770aeace7337cf10@brchytx.com,Angel,1,NA,NA,NA,NA
50f224290de6cce07b16637913624b1a@brchytx.com,Angel,0,NA,NA,NA,NA
510a767feb4c84f57d3fdce0ff623d41@brchytx.com,Angel,1,NA,NA,NA,NA
510edb190997874bfd29b5bc0e86ad29@brchytx.com,Angel,0,2023-01-28,NA,NA,NA
510f48450dcdbe13137fcfffd9b2a602@brchytx.com,Angel,0,NA,NA,NA,NA
51104f3cf0d2876217bedc878e82e413@brchytx.com,Angel,0,2023-01-28,NA,NA,NA
511d4767d5c536ac6e4bb5e583104b30@brchytx.com,Angel,0,NA,NA,NA,NA
511da6c995fab6b217a64fdb581b9bcd@brchytx.com,Venture Capital,0,2023-01-25,NA,NA,NA
51209c3801fea37997457918d8806916@brchytx.com,Angel,0,NA,NA,NA,NA
5120dbe23d07093526ee6e71d5b02f4d@brchytx.com,Angel,0,NA,NA,NA,NA
5126f8841a592077608ece637ae6df17@brchytx.com,Venture Capital,0,NA,NA,NA,NA
512732a260607a6314ae9fba01a69a47@brchytx.com,Angel,0,2023-01-27,2023-01-28,1,more info/clarification
512ac6519d5c98523f97637179d90852@brchytx.com,Angel,0,NA,NA,NA,NA
513af31c3d0c1173a80d9abf4e8fdbdb@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5141ae749a6fb865cf9536f39acf92c3@brchytx.com,Angel,0,NA,NA,NA,NA
514358a7edbb65d62749c39b8581dc33@brchytx.com,Venture Capital,0,NA,NA,NA,NA
51455c42165f090c21642159a496b239@brchytx.com,Angel,0,NA,NA,NA,NA
5151224b9e168e0c9fad26bbc43e5c0c@brchytx.com,Angel,0,NA,NA,NA,NA
51530ae97e868d3366d4e72667b9bbda@brchytx.com,Angel,1,NA,NA,NA,NA
5169dc0df9a4ab7c8dea5e4488800642@brchytx.com,Angel,0,2023-01-27,NA,NA,NA
5169f8c99a436c051442f0a3e8072348@brchytx.com,Angel,1,NA,NA,NA,NA
516a82634e72586d3ad75972f5901693@brchytx.com,Angel,0,NA,NA,NA,NA
516b7df994491aa2f63093679d4270fa@brchytx.com,Angel,0,NA,NA,NA,NA
516e0acb2792b6922cdd718d5f0b7007@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5170c23ba26d6c0fd0a8abf748c0aab8@brchytx.com,Angel,0,NA,NA,NA,NA
517319aa2a5ffdd4a61cfc19ce092c39@brchytx.com,Angel,1,NA,NA,NA,NA
517b185477c8faa26839e5fc08d68b94@brchytx.com,Angel,0,NA,NA,NA,NA
517d76cde247c810165e276921daddf6@brchytx.com,Venture Capital,0,NA,NA,NA,NA
517dee035dce5fffe4a486effbdc88ee@brchytx.com,Venture Capital,0,NA,NA,NA,NA
517f0546ba063981d02caf7cd5b7a03b@brchytx.com,Angel,0,NA,NA,NA,NA
518045aeb755babf6dffb2012bcb09ac@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5184e988257596f23fbd1e7510c494b4@brchytx.com,Angel,0,NA,NA,NA,NA
5185b2331926f423289f790319bc5365@brchytx.com,Angel,0,NA,NA,NA,NA
5187a5ad81d1c410415b393e07f4f3c2@brchytx.com,Venture Capital,0,NA,NA,NA,NA
518b7061463f0f15fd412664d24221d3@brchytx.com,Angel,0,NA,NA,NA,NA
5193ffbd8c76b741dc9586bb1daeb6fa@brchytx.com,Angel,0,2023-01-28,NA,NA,NA
51979cc62157648f8c6365d065e9531d@brchytx.com,Angel,0,NA,NA,NA,NA
519d3b2bfa9a07ee7a25756396d663d1@brchytx.com,Angel,0,NA,NA,NA,NA
51a15978b3ac88b3717e6ee91c748ea8@brchytx.com,Angel,0,NA,NA,NA,NA
51a3a5bcf7b1cb1879c1c79a548e950a@brchytx.com,Venture Capital,0,NA,NA,NA,NA
51a4da530dd6da3399e854f1f4d4ea27@brchytx.com,Angel,0,NA,NA,NA,NA
51a5a9e28e7cc3b376bc89f2b87d11cb@brchytx.com,Venture Capital,0,NA,NA,NA,NA
51a5b8204a25644e4336ee666ca23f63@brchytx.com,Angel,0,NA,NA,NA,NA
51a6011160b15fd3d11da1f5ac4ab062@brchytx.com,Venture Capital,0,NA,NA,NA,NA
51aa48e61abe9bd78e3927e766790988@brchytx.com,Angel,1,NA,NA,NA,NA
51b331dea09c36f862da0f18456b550e@brchytx.com,Venture Capital,0,NA,NA,NA,NA
51b71104c1b35d387ba87ea70bc7b717@brchytx.com,Venture Capital,0,NA,NA,NA,NA
51bd1dbf4faa460203440a23b86a9cf7@brchytx.com,Angel,0,2023-01-28,NA,NA,NA
51beb5f4ad33608aaf68e33bc1dd5842@brchytx.com,Angel,0,NA,NA,NA,NA
51d870712e3d9eecc9718f309aca68b0@brchytx.com,Venture Capital,0,NA,NA,NA,NA
51dadeec1e2e35b098cf75a58dfe20c6@brchytx.com,Angel,0,NA,NA,NA,NA
51e20ddfbf953efe3e7dedbf103bad98@brchytx.com,Venture Capital,0,NA,NA,NA,NA
51e8d88fcfac538f390d5bb42ce022d5@brchytx.com,Angel,0,NA,NA,NA,NA
51f0b7f8b15797507ee52f6d869e77d4@brchytx.com,Angel,0,2023-01-26,NA,NA,NA
51fc16518ba5bdefe356c880e8afa6ee@brchytx.com,Venture Capital,0,NA,NA,NA,NA
51fc8648cd6590826335602137de7c6c@brchytx.com,Angel,1,NA,NA,NA,NA
5205a889b7709fc36e805875aa35dfae@brchytx.com,Angel,0,2023-01-25,2023-01-31,0,no specific reason
52075bcbe936b26166ba05f8385e4587@brchytx.com,Angel,1,NA,NA,NA,NA
5208bee51004abb54338dc128904fd32@brchytx.com,Angel,0,NA,NA,NA,NA
520a1fa8b6843bd133248b9cbd70cde0@brchytx.com,Angel,0,2023-01-28,2023-02-03,1,more info/clarification
520c294ccbe9d58ce56b033cfa959777@brchytx.com,Angel,0,NA,NA,NA,NA
520c4a8547a8238f68ee581b7f81e65f@brchytx.com,Angel,0,NA,NA,NA,NA
521336486992b2c52b595626dc70132d@brchytx.com,Angel,0,NA,NA,NA,NA
521f650d716b9718aa40b1d9af077ee8@brchytx.com,Venture Capital,0,2023-01-25,2023-01-25,0,no specific reason
522345e697ec9c8a6ee274786e9a62ad@brchytx.com,Angel,1,NA,NA,NA,NA
52264c631e58c602d1fb5d3c6e520521@brchytx.com,Angel,1,NA,NA,NA,NA
522cc761ba93337370af61652a259191@brchytx.com,Venture Capital,0,NA,NA,NA,NA
522dc978166fe24a8e56c15d944dfc11@brchytx.com,Venture Capital,0,NA,NA,NA,NA
522e1ab820f77e011a0c3d3eef03d562@brchytx.com,Angel,0,NA,NA,NA,NA
52385da40f9d6936bde4b88c7454df2c@brchytx.com,Angel,0,NA,NA,NA,NA
5239241134e06aba90c8b76c020a985c@brchytx.com,Angel,0,NA,NA,NA,NA
523a57406c050e04d0e4fe17263c1d38@brchytx.com,Angel,0,NA,NA,NA,NA
523b4884721e23288417192df7929887@brchytx.com,Venture Capital,0,NA,NA,NA,NA
523cbc5becdf6b8f0932b2c91b6142be@brchytx.com,Angel,0,2023-01-26,2023-01-30,0,stage
52539ab4027a7cb39e73ddf103aeb642@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5256353541b04c3a93e3107d680727fa@brchytx.com,Venture Capital,0,NA,NA,NA,NA
526122a0ece651e0bc6400147b9e4250@brchytx.com,Angel,0,NA,NA,NA,NA
526cd70d3b5a5bc0f96c6bdb67bf2baa@brchytx.com,Angel,0,NA,NA,NA,NA
526d2dd8784a0f06f7c223695b5d9092@brchytx.com,Angel,0,NA,NA,NA,NA
5274198a9f2493fc28267fc6b38aee4f@brchytx.com,Angel,0,NA,NA,NA,NA
5277c2687da7d35bc3b07d0c399aefce@brchytx.com,Angel,0,NA,NA,NA,NA
527840d76efb8461ed6800e0e202181f@brchytx.com,Angel,0,NA,NA,NA,NA
527959e41fd0949a2bbc1675f8e6072b@brchytx.com,Venture Capital,1,NA,NA,NA,NA
527c1a1de9aedb9317c357972bb71580@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5281ec3ef329ff14f04898d7ff19805c@brchytx.com,Angel,0,NA,NA,NA,NA
5287456a5144473959e8a6cc7cc3eba3@brchytx.com,Angel,0,NA,NA,NA,NA
5289e58695244859e0b67bf262a21fb7@brchytx.com,Angel,0,NA,NA,NA,NA
528e9bb5413fecf564a01e4415afb4b6@brchytx.com,Angel,0,NA,NA,NA,NA
52a47fb7eca1f3a9f42cfc5e82793345@brchytx.com,Angel,0,NA,NA,NA,NA
52a8cd8b0896afe3e6aa7521baf60e71@brchytx.com,Angel,0,NA,NA,NA,NA
52a9d265d77c536fc0d758cd9412e8cf@brchytx.com,Venture Capital,0,NA,NA,NA,NA
52a9f193d1e0ed840fd497869fa6a6f4@brchytx.com,Angel,0,NA,NA,NA,NA
52aaa79834268d222a0d165a886d9e90@brchytx.com,Angel,1,NA,NA,NA,NA
52ab848ddd8df6d7027ccb7505b109c5@brchytx.com,Venture Capital,0,NA,NA,NA,NA
52abd2cc222a6ef7714828925aca1fd1@brchytx.com,Angel,0,2023-01-28,NA,NA,NA
52ae5b4fd263a72055319b7d5f7e8114@brchytx.com,Venture Capital,0,NA,NA,NA,NA
52bd1d709ec113f65fc91f643bde4229@brchytx.com,Angel,0,NA,NA,NA,NA
52bef2883d546d1983522f65633b8584@brchytx.com,Angel,0,2023-01-28,NA,NA,NA
52bfedeb65c86acdacb3e7b37ab7d075@brchytx.com,Angel,0,NA,NA,NA,NA
52c1f82e35b6500563d745b3d3dcb4f9@brchytx.com,Angel,1,NA,NA,NA,NA
52c3d8b91197e3a3975f4b952f82ad80@brchytx.com,Angel,0,NA,NA,NA,NA
52c7accfc2d27f79e1494ac6ca6645d0@brchytx.com,Venture Capital,1,NA,NA,NA,NA
52c8e9498e1e3a70981cd91fd791e5cd@brchytx.com,Angel,0,NA,NA,NA,NA
52c915b652751bab0794f30d03d45be1@brchytx.com,Angel,0,NA,NA,NA,NA
52cc04399507632a1d546e1fc9795367@brchytx.com,Angel,0,NA,NA,NA,NA
52d19dec74350f3c5ec62d1b2db58eeb@brchytx.com,Angel,1,NA,NA,NA,NA
52d9e5a6e34dd048b9037f0a430e736e@brchytx.com,Angel,0,NA,NA,NA,NA
52db0e51cfdbe1422383055cc0058a39@brchytx.com,Angel,0,NA,NA,NA,NA
52e2a27447f1b89a7de66024541db9a1@brchytx.com,Venture Capital,0,NA,NA,NA,NA
52f311b3ba29aa7079bd8289b2c43bc7@brchytx.com,Angel,0,NA,NA,NA,NA
52f3185a1ff9ae90f081a9eb058524b7@brchytx.com,Angel,1,NA,NA,NA,NA
530055bbf16cd0a7b4bbd51caa964cc2@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5301e186ae44c28968c0920162736f3f@brchytx.com,Angel,0,NA,NA,NA,NA
5304f224e18c9a9df20a4d36147e9e15@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5308e74b1d781e61791817230d85dbf6@brchytx.com,Angel,0,NA,NA,NA,NA
530e4fbe9bc2c9765ff1028605fe8644@brchytx.com,Venture Capital,0,NA,NA,NA,NA
530f69854714222017c1bea683bc0252@brchytx.com,Angel,0,NA,NA,NA,NA
53114c65cf764ef1f83af73ab4524d63@brchytx.com,Angel,0,NA,NA,NA,NA
5316142f0934fa68ee6c8ceea2cea2aa@brchytx.com,Angel,0,NA,NA,NA,NA
532461c3726ba6cff4ac298281eccd74@brchytx.com,Angel,0,2023-01-28,NA,NA,NA
532673e52bbe8b46f9c1326bec577a5e@brchytx.com,Angel,0,2023-01-27,NA,NA,NA
5330230bfdebe2a1ee47f1fcc3bec6c2@brchytx.com,Venture Capital,0,2023-01-27,2023-01-30,0,no specific reason
533639d7a32e9527492bfa4bc9ce4a71@brchytx.com,Angel,0,NA,NA,NA,NA
5336a60050e7bba6fcb9bd1a789b0c84@brchytx.com,Angel,0,2023-01-27,2023-01-27,0,no specific reason
53461754eed1444718255867f35acdbb@brchytx.com,Angel,0,NA,NA,NA,NA
534a8c03b0916592ec328989d1aeb548@brchytx.com,Angel,0,NA,NA,NA,NA
534bec055486759f20b2d608dbd6fdf3@brchytx.com,Venture Capital,0,NA,NA,NA,NA
534eb04ca4a86e13e914cb4a3d73a3c1@brchytx.com,Venture Capital,1,NA,NA,NA,NA
534f4e91085fc4c0f727242f78b455f5@brchytx.com,Angel,1,NA,NA,NA,NA
535177e4feb5dc2f03eb9610a145be9b@brchytx.com,Angel,0,NA,NA,NA,NA
5359ade4db6a05301fa79021d3dbace0@brchytx.com,Angel,0,NA,NA,NA,NA
5359cec04486d41d934c722d382ada68@brchytx.com,Venture Capital,0,NA,NA,NA,NA
535b18309672c766fd5fcdf44bfdbb8f@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5360859b21c5bc2269e85d3b7e6607d4@brchytx.com,Angel,0,NA,NA,NA,NA
5364ae8fe2f46d686a69596c5e4d35fd@brchytx.com,Angel,0,NA,NA,NA,NA
5367d3ee1788cc07dd51e6345ea18273@brchytx.com,Angel,0,NA,NA,NA,NA
536b66c5cc417f5346e9cf6ad7ebaa69@brchytx.com,Angel,0,NA,NA,NA,NA
536bc7380fe2ab20054e630a5848a75f@brchytx.com,Angel,0,2023-01-27,NA,NA,NA
53774106d4a3a827622cd482f30f155f@brchytx.com,Angel,0,2023-01-28,NA,NA,NA
537bcb77b69e7f38ea0427cb2f9514fb@brchytx.com,Venture Capital,0,NA,NA,NA,NA
537f77dfddc1d34f555de53c8738f4c8@brchytx.com,Angel,0,NA,NA,NA,NA
5382443e65e54e0ce2a65683f2fce934@brchytx.com,Angel,0,NA,NA,NA,NA
53825ee7addffd2178bd9b9ad9b665bb@brchytx.com,Angel,0,2023-01-27,NA,NA,NA
5386a11daa1fb2d02fdb1aa430329116@brchytx.com,Angel,0,NA,NA,NA,NA
538cb0d1f3129cf6cd850d2bb8c31c98@brchytx.com,Angel,0,NA,NA,NA,NA
538e1274afb1cb83d1ef2494065a2ee5@brchytx.com,Angel,0,NA,NA,NA,NA
539655c0ebb748cdc1889dba60b99381@brchytx.com,Venture Capital,0,NA,NA,NA,NA
539b7a6c23dc2fc928449e5b4ba1200f@brchytx.com,Angel,0,NA,NA,NA,NA
53a407f7c45b6dd0ecb0ff9769780239@brchytx.com,Angel,0,NA,NA,NA,NA
53a6e2b1ac89b87a48cb82953cfa7377@brchytx.com,Angel,0,NA,NA,NA,NA
53aa37444e4da6ef67e4137f9991d394@brchytx.com,Angel,1,NA,NA,NA,NA
53b00704e34b50653b2a5fa49cec8272@brchytx.com,Angel,0,NA,NA,NA,NA
53b387c30ec0b9790ea3d21d85176944@brchytx.com,Venture Capital,0,NA,NA,NA,NA
53b47353e6da66a98ba32c40575b310d@brchytx.com,Angel,0,2023-01-26,NA,NA,NA
53b4e597e064af0ac279ee16e0432493@brchytx.com,Venture Capital,0,NA,NA,NA,NA
53b6df0473e275f50ab4e7849213c4ff@brchytx.com,Angel,0,NA,NA,NA,NA
53b7b0ec17e9261f69e838e89757ce57@brchytx.com,Venture Capital,0,2023-01-25,NA,NA,NA
53beaefe0183252ba37711b18dc71daf@brchytx.com,Angel,0,NA,NA,NA,NA
53d301eed6e047af8d4e4fa679cbd12e@brchytx.com,Venture Capital,1,NA,NA,NA,NA
53d5976fc95c399e82f79e724dab48b4@brchytx.com,Angel,0,NA,NA,NA,NA
53d7062b7e26afaabf85f06a5211c380@brchytx.com,Angel,0,NA,NA,NA,NA
53e61013847f7e7122b7ca58becacda0@brchytx.com,Venture Capital,0,2023-01-25,2023-01-26,1,more info/clarification
53e64ac36c6019ae24747c172294859e@brchytx.com,Venture Capital,0,2023-01-26,NA,NA,NA
53e7ae40a61549064e242a5f23a4dedd@brchytx.com,Angel,0,NA,NA,NA,NA
53ea2a22b0e05b5860212968ba57a023@brchytx.com,Angel,1,NA,NA,NA,NA
53ebe37f4da5af66c4fc1b5ca7c6b75d@brchytx.com,Angel,0,NA,NA,NA,NA
53ee41a81831c4e758c614f9eddfece8@brchytx.com,Venture Capital,0,NA,NA,NA,NA
53f5eb7f851c56b2e9ae1108957c51b0@brchytx.com,Angel,0,2023-01-25,NA,NA,NA
53f86bed1115995f57e006c20b0904fa@brchytx.com,Angel,0,NA,NA,NA,NA
5401a3b887c8adfbe9772bbc17927bba@brchytx.com,Angel,0,2023-01-27,2023-01-28,0,other
5402deb6093824caef969a26a9fb4dad@brchytx.com,Angel,0,NA,NA,NA,NA
54030b2d34a2220ab80b4bf6f4932d24@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5407700ef53731e4e444263badb6bf41@brchytx.com,Angel,1,NA,NA,NA,NA
54095acbaedba222e4e3bc229e6a9a80@brchytx.com,Angel,0,NA,NA,NA,NA
54103bb23b5444d309544644b3d5bdea@brchytx.com,Angel,1,NA,NA,NA,NA
5416d8d84781c6f4321ae219941ebfbd@brchytx.com,Angel,0,2023-01-26,NA,NA,NA
5419e0752c73b82a54408081914be550@brchytx.com,Angel,1,NA,NA,NA,NA
542658cfd26d28e69398a291d04bb43a@brchytx.com,Angel,0,NA,NA,NA,NA
5426605f13c5b63cec8d4d9b0ee20dd9@brchytx.com,Angel,0,NA,NA,NA,NA
542691befd0acb3b43e48160b3d2ba02@brchytx.com,Venture Capital,0,NA,NA,NA,NA
542734e89dd7fef141566e5761f86050@brchytx.com,Angel,0,NA,NA,NA,NA
54294d8109a5bb1d8a1147766549d3cb@brchytx.com,Venture Capital,0,NA,NA,NA,NA
542db72aaa13281a5b208435802bbde0@brchytx.com,Angel,0,NA,NA,NA,NA
542e005a633a29e3c45156528d534118@brchytx.com,Angel,0,NA,NA,NA,NA
542e43293d878481daa05f8a4c484977@brchytx.com,Venture Capital,0,NA,NA,NA,NA
542f65078b23c67b2a176f2ce0e96f92@brchytx.com,Angel,0,NA,NA,NA,NA
5432301bdc9058a4051051c9fa75e2b0@brchytx.com,Angel,0,NA,NA,NA,NA
543324775017687bd4249714ab6350b1@brchytx.com,Angel,0,NA,NA,NA,NA
5442b64ae8abcfb999882fbfcf8ae704@brchytx.com,Angel,0,NA,NA,NA,NA
5444e4dbbd150732c1e2a33f65a0c62e@brchytx.com,Angel,0,NA,NA,NA,NA
5448d2344e06e89fa91f7e961dd9a0bf@brchytx.com,Venture Capital,0,NA,NA,NA,NA
54520f75b2e10f5143b5e39b50722703@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5457774b4db1fe0f56c75df5c8f6d9f3@brchytx.com,Angel,0,NA,NA,NA,NA
5457b2dace38e6485079eea584903f33@brchytx.com,Venture Capital,0,NA,NA,NA,NA
545b6aae4491bd75bdfecf4e790b0167@brchytx.com,Angel,1,NA,NA,NA,NA
545ed387f3f9a21b81bda231f74d0a06@brchytx.com,Angel,0,NA,NA,NA,NA
5465a0523ea0288a189a2306ebe9e971@brchytx.com,Angel,0,NA,NA,NA,NA
54693db10a3e3dd4b32596508cff29eb@brchytx.com,Angel,0,NA,NA,NA,NA
546b5b08471219a78111e50aee44f7c4@brchytx.com,Angel,0,2023-01-26,2023-01-30,1,more info/clarification
54736915242e00abb3c46297842343be@brchytx.com,Angel,0,NA,NA,NA,NA
5477f2ab8e299e747df4e131685d3f36@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5481cda370626d239f7b2e1145b7696b@brchytx.com,Angel,0,NA,NA,NA,NA
5484ebb58a6697c47cd44b82d8b109bb@brchytx.com,Angel,1,NA,NA,NA,NA
5486422f132a595c4efa7544816cbc1a@brchytx.com,Angel,0,NA,NA,NA,NA
54978e2af6dc5327aaf015f0c7a4dda1@brchytx.com,Venture Capital,0,2023-01-25,2023-01-27,0,no specific reason
54a4cca07eb7529861e9e6499145e461@brchytx.com,Venture Capital,0,NA,NA,NA,NA
54a65b6fb89f6b0b5627a1227f11adc3@brchytx.com,Venture Capital,0,NA,NA,NA,NA
54ab785afdbc325608d3a8ebf7da98a6@brchytx.com,Venture Capital,0,NA,NA,NA,NA
54ad874fab9f98ac94b530dd7ebfbc5b@brchytx.com,Angel,0,NA,NA,NA,NA
54ae2fbe7a4468b92b15b7e83d4d7b70@brchytx.com,Angel,0,NA,NA,NA,NA
54b0d93cd9d125aea7fd41e2637fdf26@brchytx.com,Venture Capital,0,NA,NA,NA,NA
54b21f298cda737e27cc47806064bc81@brchytx.com,Angel,0,NA,NA,NA,NA
54b9a4b10f1fe8144724bf1d24d20fe4@brchytx.com,Angel,0,NA,NA,NA,NA
54b9b13b641f04574e491d8838786371@brchytx.com,Venture Capital,0,2023-01-26,2023-01-27,1,more info/clarification
54b9efb4c1e1e67dc747297baaa665e2@brchytx.com,Angel,0,NA,NA,NA,NA
54c1818cb91060448c76d7ff18836194@brchytx.com,Venture Capital,0,NA,NA,NA,NA
54cab6caff35bf8b3869fdc6ea5b25af@brchytx.com,Angel,0,NA,NA,NA,NA
54cddaa5c7caccd468362bd6f611d9b5@brchytx.com,Venture Capital,0,2023-01-26,2023-01-30,0,industry
54d2fecf01ee6f9ea1f7442564c49001@brchytx.com,Venture Capital,0,NA,NA,NA,NA
54db1a5ca9be7e5a252682d16080fe75@brchytx.com,Angel,0,NA,NA,NA,NA
54db39427b0bb67ceaf80db2de2467f5@brchytx.com,Venture Capital,0,NA,NA,NA,NA
54df13ccb98f168e7f81e73d4fb997f5@brchytx.com,Angel,1,NA,NA,NA,NA
54dff772284d21b31fdd8ad8244d5d74@brchytx.com,Venture Capital,0,2023-01-25,2023-01-27,1,more info/clarification
54ec024654cf8c4a5c8cff9ffffa29dd@brchytx.com,Angel,0,2023-01-25,NA,NA,NA
54ef38221e39c61b7b9dfb481f461ddb@brchytx.com,Venture Capital,0,NA,NA,NA,NA
54f26b0e2546851d8c365089f4a4cdaa@brchytx.com,Angel,0,NA,NA,NA,NA
54f74fe9bf897c80166a4e2363b4c465@brchytx.com,Angel,0,NA,NA,NA,NA
54fb548f3a36c6d85802ba274109bfb9@brchytx.com,Venture Capital,0,2023-01-25,NA,NA,NA
54fd213a4360f2eee9990d9805a53b17@brchytx.com,Venture Capital,0,NA,NA,NA,NA
54fda399e0aeb9a71efe69697e5770af@brchytx.com,Venture Capital,0,NA,NA,NA,NA
55011f12efc3525e812f3376468b5afa@brchytx.com,Venture Capital,0,NA,NA,NA,NA
550279a49f1a88b0e123be3235ebca12@brchytx.com,Venture Capital,0,NA,NA,NA,NA
55045258a1c82a2aa8ab40d017798522@brchytx.com,Angel,0,NA,NA,NA,NA
5506bc10e012b92fa40f81d27309f181@brchytx.com,Angel,0,NA,NA,NA,NA
550b74e27c573501f6183bbff85d4e9b@brchytx.com,Venture Capital,0,2023-01-26,2023-01-26,1,more info/clarification
55128e1755dff3c2244f48adff2f0e68@brchytx.com,Angel,0,2023-01-24,2023-01-24,0,no specific reason
55129adc83696c7b3633be7c7e85da40@brchytx.com,Angel,0,2023-01-28,2023-01-28,0,industry
5512c1a4423bc851da3a63e6fd5e138e@brchytx.com,Angel,0,NA,NA,NA,NA
551b56cb838a7b60a54cdb69c718534d@brchytx.com,Angel,0,2023-01-27,NA,NA,NA
5520b8ceaccf7b061fa5f8678a0dc8a7@brchytx.com,Angel,1,NA,NA,NA,NA
552269d25e939d648cd7cb294221a8d4@brchytx.com,Venture Capital,0,2023-01-26,NA,NA,NA
5523f62af87c43d4c692915c5cf7136c@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5534f0c20005f44090bd9d0524922f7e@brchytx.com,Angel,0,NA,NA,NA,NA
553770a402c65c1070996b4a8288d6df@brchytx.com,Angel,0,NA,NA,NA,NA
5545b1e5e41c43eed8bf476fcfcd7b54@brchytx.com,Venture Capital,0,NA,NA,NA,NA
55498fbff3dd8b6d906ffeb035adb440@brchytx.com,Venture Capital,0,2023-01-25,NA,NA,NA
554c9b0a4aa8a6ab3f5e8e9e719566a2@brchytx.com,Venture Capital,0,2023-01-27,NA,NA,NA
554da8387b90730d72d57800179f20a1@brchytx.com,Angel,0,NA,NA,NA,NA
55533825a27d8321e2891159cc79d3d8@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5553a9c07d9f1e4b863702a105924141@brchytx.com,Angel,0,NA,NA,NA,NA
5557f2c240a3121ff271b16613d2b5bc@brchytx.com,Venture Capital,0,2023-01-25,NA,NA,NA
55595dc379990102ea71ff5d6b5ae7be@brchytx.com,Angel,0,NA,NA,NA,NA
55612c93dd7dfdd645ce5fc21170bbd4@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5563825ace880dfd315aa33c03deb50e@brchytx.com,Angel,0,NA,NA,NA,NA
55685c562f39fb2d44055e2d004ba1b5@brchytx.com,Angel,0,NA,NA,NA,NA
556be75a2606a04b16eff2081d478390@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5571ded9a1ecf2213454cb4628ab9b79@brchytx.com,Venture Capital,0,NA,NA,NA,NA
55745451e3c9fa20f02256191e2d650a@brchytx.com,Venture Capital,0,NA,NA,NA,NA
5575439a9e7dda1cd958452ef375bac7@brchytx.com,Venture Capital,0,NA,NA,NA,NA
557b6abcfd9b5bde59f1122987383712@brchytx.com,Angel,0,NA,NA,NA,NA
557d2efc7cbce5e19d86b12f8f5ac1ef@brchytx.com,Angel,0,NA,NA,NA,NA
55844d763a8eb55a67cd3151842fa825@brchytx.com,Angel,0,2023-01-28,NA,NA,NA
5584e8793f79c60ae02c3d30df389b49@brchytx.com,Angel,0,NA,NA,NA,NA
558767a05be0af2150b3acbef8aa429c@brchytx.com,Angel,0,NA,NA,NA,NA
558fa08b410e30c03c0e2841a3773987@brchytx.com,Venture Capital,0,NA,NA,NA,NA
55945f8370dce30dd66e1df339ea5674@brchytx.com,Venture Capital,1,NA,NA,NA,NA
559a3734778f8f6c97f6cc470d04ef43@brchytx.com,Angel,0,NA,NA,NA,NA
